player_id,final_position,final_franchise_id,player,career_Season_range,final_team_name,career_sum_player_game_count,career_avg_player_game_count,career_avg_avg_depth_of_target,career_max_avg_depth_of_target,career_avg_avoided_tackles,career_max_avoided_tackles,career_avg_caught_percent,career_max_caught_percent,career_avg_contested_catch_rate,career_max_contested_catch_rate,career_sum_contested_receptions,career_avg_contested_receptions,career_sum_contested_targets,career_avg_contested_targets,career_avg_drop_rate,career_max_drop_rate,career_sum_drops,career_avg_drops,career_sum_first_downs,career_max_first_downs,career_sum_fumbles,career_avg_grades_hands_drop,career_max_grades_hands_drop,career_avg_grades_hands_fumble,career_max_grades_hands_fumble,career_avg_grades_offense,career_max_grades_offense,career_avg_grades_pass_block,career_max_grades_pass_block,career_avg_grades_pass_route,career_max_grades_pass_route,career_avg_inline_rate,career_max_inline_rate,career_sum_inline_snaps,career_max_inline_snaps,career_max_longest,career_avg_pass_block_rate,career_max_pass_block_rate,career_sum_pass_blocks,career_sum_pass_plays,career_sum_receptions,career_avg_receptions,career_avg_route_rate,career_max_route_rate,career_sum_routes,career_avg_routes,career_avg_slot_rate,career_max_slot_rate,career_sum_slot_snaps,career_avg_targeted_qb_rating,career_max_targeted_qb_rating,career_sum_targets,career_avg_targets,career_sum_touchdowns,career_avg_touchdowns,career_avg_wide_rate,career_max_wide_rate,career_sum_wide_snaps,career_avg_wide_snaps,career_sum_yards,career_avg_yards,career_sum_yards_after_catch,career_avg_yards_after_catch,career_avg_yards_after_catch_per_reception,career_max_yards_after_catch_per_reception,career_avg_yards_per_reception,career_max_yards_per_reception,career_avg_yprr,career_max_yprr,career_fpts_per_game,final_season,AGE_ON_DRAFT_DAY,HEIGHT,WEIGHT,HAND_SIZE,ARM_LENGTH,WINGSPAN,FORTY_TIME,TEN_SPLIT,TWENTY_SPLIT,VERTICAL,BROAD,SHUTTLE,THREE_CONE,BENCH,SPEED,ROUND,SELECTION,OVERALL_PICK,matched_draft_year,draft_match_method,draft_match_score,is_historical_drafted_wr
9706,WR,284.0,Ezell Ruffin,2014,S DIEGO ST,7.0,7.0,14.8,14.8,3.0,3.0,57.8,57.8,,,0.0,0.0,0.0,0.0,7.1,7.1,2.0,2.0,0.0,0.0,0.0,70.1,70.1,72.2,72.2,80.4,80.4,61.0,61.0,80.3,80.3,0.5,0.5,1.0,1.0,59.0,0.5,0.5,1.0,187.0,26.0,26.0,95.2,95.2,178.0,178.0,42.2,42.2,79.0,85.6,85.6,45.0,45.0,2.0,2.0,57.2,57.2,107.0,107.0,422.0,422.0,96.0,96.0,3.7,3.7,16.2,16.2,2.37,2.37,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9714,WR,256.0,Tony Jones,2014,NWESTERN,10.0,10.0,12.5,12.5,1.0,1.0,48.6,48.6,,,0.0,0.0,0.0,0.0,14.6,14.6,6.0,6.0,0.0,0.0,0.0,48.8,48.8,73.5,73.5,59.2,59.2,,,58.5,58.5,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,319.0,35.0,35.0,95.0,95.0,303.0,303.0,49.2,49.2,157.0,42.8,42.8,72.0,72.0,1.0,1.0,50.8,50.8,162.0,162.0,324.0,324.0,77.0,77.0,2.2,2.2,9.3,9.3,1.07,1.07,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9731,WR,327.0,Andre Davis,2014,USF,8.0,8.0,16.8,16.8,4.0,4.0,50.7,50.7,,,0.0,0.0,0.0,0.0,5.3,5.3,2.0,2.0,0.0,0.0,1.0,76.2,76.2,37.4,37.4,74.1,74.1,,,76.3,76.3,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,270.0,36.0,36.0,94.8,94.8,256.0,256.0,15.2,15.2,41.0,94.4,94.4,71.0,71.0,7.0,7.0,84.4,84.4,228.0,228.0,593.0,593.0,207.0,207.0,5.8,5.8,16.5,16.5,2.32,2.32,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9745,WR,325.0,Devante Davis,2014,UNLV,8.0,8.0,16.1,16.1,4.0,4.0,42.5,42.5,,,0.0,0.0,0.0,0.0,15.0,15.0,6.0,6.0,1.0,1.0,0.0,55.1,55.1,72.4,72.4,69.2,69.2,,,69.3,69.3,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,350.0,34.0,34.0,95.7,95.7,335.0,335.0,6.9,6.9,24.0,58.9,58.9,80.0,80.0,4.0,4.0,93.1,93.1,326.0,326.0,591.0,591.0,166.0,166.0,4.9,4.9,17.4,17.4,1.76,1.76,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9748,WR,311.0,John Harris,2014,TEXAS,13.0,13.0,12.2,12.2,11.0,11.0,67.3,67.3,,,0.0,0.0,0.0,0.0,12.0,12.0,9.0,9.0,1.0,1.0,3.0,56.0,56.0,23.7,23.7,79.7,79.7,,,77.7,77.7,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,458.0,66.0,66.0,96.1,96.1,440.0,440.0,33.6,33.6,154.0,120.0,120.0,98.0,98.0,7.0,7.0,66.4,66.4,304.0,304.0,994.0,994.0,292.0,292.0,4.4,4.4,15.1,15.1,2.26,2.26,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9780,WR,190.0,Shane Wynn,2014,INDIANA,12.0,12.0,11.3,11.3,15.0,15.0,65.1,65.1,,,0.0,0.0,0.0,0.0,9.7,9.7,6.0,6.0,0.0,0.0,0.0,62.9,62.9,75.5,75.5,74.3,74.3,,,72.9,72.9,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,308.0,56.0,56.0,95.5,95.5,294.0,294.0,47.1,47.1,145.0,97.4,97.4,86.0,86.0,3.0,3.0,52.9,52.9,163.0,163.0,707.0,707.0,378.0,378.0,6.8,6.8,12.6,12.6,2.4,2.4,0.58,2014,,,,,,,,,,,,,,,,,,,,,,False
9788,WR,120.0,Matthew Miller,2014,BOISE ST,5.0,5.0,11.9,11.9,1.0,1.0,66.7,66.7,,,0.0,0.0,0.0,0.0,6.7,6.7,2.0,2.0,0.0,0.0,0.0,71.7,71.7,71.7,71.7,79.3,79.3,,,79.2,79.2,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,172.0,28.0,28.0,95.9,95.9,165.0,165.0,44.8,44.8,77.0,87.6,87.6,42.0,42.0,3.0,3.0,55.2,55.2,95.0,95.0,461.0,461.0,109.0,109.0,3.9,3.9,16.5,16.5,2.79,2.79,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9793,WR,275.0,Jordan Taylor,2014,RICE,10.0,10.0,11.1,11.1,9.0,9.0,65.9,65.9,,,0.0,0.0,0.0,0.0,11.5,11.5,7.0,7.0,0.0,0.0,1.0,56.9,56.9,47.7,47.7,79.1,79.1,63.9,63.9,77.7,77.7,0.0,0.0,0.0,0.0,88.0,0.4,0.4,1.0,282.0,54.0,54.0,97.5,97.5,275.0,275.0,91.5,91.5,258.0,123.1,123.1,82.0,82.0,7.0,7.0,8.5,8.5,24.0,24.0,842.0,842.0,414.0,414.0,7.7,7.7,15.6,15.6,3.06,3.06,2.292307692307692,2014,,,,,,,,,,,,,,,,,,,,,,False
9804,WR,192.0,Damond Powell,2014,IOWA,13.0,13.0,17.2,17.2,2.0,2.0,55.9,55.9,,,0.0,0.0,0.0,0.0,17.4,17.4,4.0,4.0,1.0,1.0,1.0,42.4,42.4,26.5,26.5,62.2,62.2,,,60.9,60.9,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,131.0,19.0,19.0,96.9,96.9,127.0,127.0,4.6,4.6,6.0,104.8,104.8,34.0,34.0,3.0,3.0,95.4,95.4,125.0,125.0,318.0,318.0,146.0,146.0,7.7,7.7,16.7,16.7,2.5,2.5,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9806,WR,311.0,Jaxon Shipley,2014,TEXAS,12.0,12.0,9.2,9.2,1.0,1.0,66.7,66.7,,,0.0,0.0,0.0,0.0,3.2,3.2,2.0,2.0,2.0,2.0,2.0,85.0,85.0,28.6,28.6,64.0,64.0,,,63.9,63.9,0.5,0.5,2.0,2.0,48.0,0.0,0.0,0.0,384.0,60.0,60.0,95.8,95.8,368.0,368.0,72.1,72.1,277.0,80.1,80.1,90.0,90.0,1.0,1.0,27.3,27.3,105.0,105.0,605.0,605.0,214.0,214.0,3.6,3.6,10.1,10.1,1.64,1.64,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9816,WR,103.0,Christion Jones,2014,ALABAMA,13.0,13.0,12.3,12.3,3.0,3.0,61.3,61.3,,,0.0,0.0,0.0,0.0,13.6,13.6,3.0,3.0,0.0,0.0,0.0,52.3,52.3,70.6,70.6,62.5,62.5,70.7,70.7,57.5,57.5,1.2,1.2,3.0,3.0,41.0,1.2,1.2,3.0,256.0,19.0,19.0,95.7,95.7,245.0,245.0,52.0,52.0,133.0,86.0,86.0,31.0,31.0,1.0,1.0,44.9,44.9,115.0,115.0,264.0,264.0,113.0,113.0,5.9,5.9,13.9,13.9,1.08,1.08,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9817,WR,198.0,Nigel King,2014,KANSAS,12.0,12.0,16.9,16.9,4.0,4.0,43.5,43.5,,,0.0,0.0,0.0,0.0,11.8,11.8,4.0,4.0,0.0,0.0,0.0,57.5,57.5,71.9,71.9,64.5,64.5,,,63.2,63.2,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,355.0,30.0,30.0,97.5,97.5,346.0,346.0,6.8,6.8,24.0,69.5,69.5,69.0,69.0,1.0,1.0,93.2,93.2,331.0,331.0,537.0,537.0,205.0,205.0,6.8,6.8,17.9,17.9,1.55,1.55,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9842,WR,326.0,George Farmer,2014,USC,11.0,11.0,7.5,7.5,5.0,5.0,83.3,83.3,,,0.0,0.0,0.0,0.0,7.4,7.4,2.0,2.0,0.0,0.0,0.0,69.4,69.4,72.1,72.1,63.3,63.3,,,65.4,65.4,0.5,0.5,1.0,1.0,48.0,0.0,0.0,0.0,203.0,25.0,25.0,97.5,97.5,198.0,198.0,14.8,14.8,30.0,149.9,149.9,30.0,30.0,4.0,4.0,83.7,83.7,170.0,170.0,314.0,314.0,127.0,127.0,5.1,5.1,12.6,12.6,1.59,1.59,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9843,WR,118.0,Antwan Goodley,2014,BAYLOR,11.0,11.0,12.5,12.5,10.0,10.0,58.8,58.8,,,0.0,0.0,0.0,0.0,13.0,13.0,9.0,9.0,0.0,0.0,1.0,51.4,51.4,54.4,54.4,70.3,70.3,,,68.1,68.1,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,428.0,60.0,60.0,95.1,95.1,407.0,407.0,11.4,11.4,49.0,100.5,100.5,102.0,102.0,6.0,6.0,86.7,86.7,371.0,371.0,830.0,830.0,344.0,344.0,5.7,5.7,13.8,13.8,2.04,2.04,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9844,WR,182.0,Deontay Greenberry,2014,HOUSTON,13.0,13.0,11.5,11.5,8.0,8.0,53.3,53.3,,,0.0,0.0,0.0,0.0,11.1,11.1,9.0,9.0,1.0,1.0,0.0,58.4,58.4,75.4,75.4,67.4,67.4,,,67.4,67.4,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,536.0,72.0,72.0,96.1,96.1,515.0,515.0,89.2,89.2,478.0,68.8,68.8,135.0,135.0,6.0,6.0,10.8,10.8,58.0,58.0,840.0,840.0,355.0,355.0,4.9,4.9,11.7,11.7,1.63,1.63,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9846,WR,198.0,Nick Harwell,2014,KANSAS,12.0,12.0,11.8,11.8,3.0,3.0,60.3,60.3,,,0.0,0.0,0.0,0.0,10.2,10.2,5.0,5.0,1.0,1.0,0.0,62.6,62.6,74.0,74.0,60.5,60.5,70.8,70.8,60.5,60.5,0.5,0.5,2.0,2.0,51.0,0.3,0.3,1.0,390.0,44.0,44.0,96.9,96.9,378.0,378.0,87.9,87.9,343.0,96.3,96.3,73.0,73.0,5.0,5.0,11.0,11.0,43.0,43.0,470.0,470.0,183.0,183.0,4.2,4.2,10.7,10.7,1.24,1.24,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9853,WR,165.0,Lucky Whitehead,2014,FAU,12.0,12.0,5.5,5.5,10.0,10.0,71.7,71.7,,,0.0,0.0,0.0,0.0,6.2,6.2,5.0,5.0,1.0,1.0,0.0,76.7,76.7,62.8,62.8,76.8,76.8,,,76.8,76.8,0.3,0.3,1.0,1.0,61.0,0.0,0.0,0.0,351.0,76.0,76.0,94.3,94.3,331.0,331.0,89.5,89.5,314.0,108.6,108.6,106.0,106.0,6.0,6.0,9.4,9.4,33.0,33.0,709.0,709.0,510.0,510.0,6.7,6.7,9.3,9.3,2.14,2.14,0.86,2014,,,,,,,,,,,,,,,,,,,,,,False
9868,WR,156.0,Cam Worthy,2014,E CAROLINA,11.0,11.0,16.9,16.9,2.0,2.0,59.8,59.8,,,0.0,0.0,0.0,0.0,3.5,3.5,2.0,2.0,0.0,0.0,0.0,84.1,84.1,74.3,74.3,76.0,76.0,,,77.1,77.1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,515.0,55.0,55.0,95.1,95.1,490.0,490.0,22.9,22.9,118.0,103.4,103.4,92.0,92.0,4.0,4.0,77.1,77.1,397.0,397.0,1016.0,1016.0,216.0,216.0,3.9,3.9,18.5,18.5,2.07,2.07,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9878,WR,210.0,Eli Rogers,2014,LOUISVILLE,13.0,13.0,9.1,9.1,4.0,4.0,59.2,59.2,,,0.0,0.0,0.0,0.0,13.5,13.5,7.0,7.0,0.0,0.0,0.0,51.9,51.9,73.4,73.4,65.8,65.8,,,67.2,67.2,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,290.0,45.0,45.0,97.6,97.6,283.0,283.0,99.0,99.0,287.0,87.9,87.9,76.0,76.0,3.0,3.0,1.0,1.0,3.0,3.0,525.0,525.0,204.0,204.0,4.5,4.5,11.7,11.7,1.86,1.86,4.690322580645161,2014,,,,,,,,,,,,,,,,,,,,,,False
9897,WR,128.0,Jordan Leslie,2014,BYU,13.0,13.0,15.4,15.4,9.0,9.0,54.5,54.5,,,0.0,0.0,0.0,0.0,11.3,11.3,7.0,7.0,0.0,0.0,0.0,58.1,58.1,75.0,75.0,70.9,70.9,,,70.3,70.3,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,493.0,55.0,55.0,94.7,94.7,467.0,467.0,4.7,4.7,23.0,87.0,87.0,101.0,101.0,6.0,6.0,94.9,94.9,468.0,468.0,779.0,779.0,260.0,260.0,4.7,4.7,14.2,14.2,1.67,1.67,1.55,2014,,,,,,,,,,,,,,,,,,,,,,False
9914,WR,315.0,Bradley Marquez,2014,TEXAS TECH,12.0,12.0,11.3,11.3,11.0,11.0,61.3,61.3,,,0.0,0.0,0.0,0.0,8.5,8.5,6.0,6.0,1.0,1.0,0.0,68.8,68.8,75.1,75.1,77.3,77.3,,,72.2,72.2,0.2,0.2,1.0,1.0,70.0,0.0,0.0,0.0,486.0,65.0,65.0,93.4,93.4,454.0,454.0,52.7,52.7,256.0,97.2,97.2,106.0,106.0,10.0,10.0,46.7,46.7,227.0,227.0,819.0,819.0,306.0,306.0,4.7,4.7,12.6,12.6,1.8,1.8,0.6272727272727273,2014,,,,,,,,,,,,,,,,,,,,,,False
9919,WR,202.0,Javess Blue,2014,KENTUCKY,11.0,11.0,13.8,13.8,5.0,5.0,64.4,64.4,,,0.0,0.0,0.0,0.0,14.7,14.7,5.0,5.0,0.0,0.0,0.0,48.1,48.1,71.6,71.6,64.9,64.9,,,66.3,66.3,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,247.0,29.0,29.0,97.6,97.6,241.0,241.0,57.5,57.5,142.0,132.2,132.2,45.0,45.0,5.0,5.0,42.5,42.5,105.0,105.0,525.0,525.0,175.0,175.0,6.0,6.0,18.1,18.1,2.18,2.18,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9929,WR,229.0,Jimmie Hunt,2014,MISSOURI,12.0,12.0,13.8,13.8,7.0,7.0,58.0,58.0,,,0.0,0.0,0.0,0.0,14.9,14.9,7.0,7.0,0.0,0.0,0.0,48.1,48.1,73.4,73.4,65.5,65.5,,,64.8,64.8,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,405.0,40.0,40.0,95.3,95.3,386.0,386.0,98.3,98.3,398.0,102.2,102.2,69.0,69.0,7.0,7.0,1.7,1.7,7.0,7.0,698.0,698.0,207.0,207.0,5.2,5.2,17.5,17.5,1.81,1.81,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9945,WR,323.0,Josh Reese,2014,UCF,13.0,13.0,15.3,15.3,6.0,6.0,60.9,60.9,,,0.0,0.0,0.0,0.0,7.1,7.1,3.0,3.0,0.0,0.0,0.0,71.2,71.2,74.1,74.1,69.0,69.0,,,66.7,66.7,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,388.0,39.0,39.0,94.3,94.3,366.0,366.0,2.8,2.8,11.0,113.5,113.5,64.0,64.0,6.0,6.0,96.9,96.9,376.0,376.0,551.0,551.0,107.0,107.0,2.7,2.7,14.1,14.1,1.51,1.51,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9950,WR,130.0,Christopher Harper,2014,CAL,12.0,12.0,13.9,13.9,2.0,2.0,64.2,64.2,,,0.0,0.0,0.0,0.0,1.9,1.9,1.0,1.0,0.0,0.0,1.0,82.4,82.4,49.6,49.6,74.8,74.8,,,75.1,75.1,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,366.0,52.0,52.0,95.1,95.1,348.0,348.0,8.5,8.5,31.0,107.7,107.7,81.0,81.0,6.0,6.0,91.0,91.0,333.0,333.0,634.0,634.0,176.0,176.0,3.4,3.4,12.2,12.2,1.82,1.82,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
9964,WR,289.0,Damiere Byrd,2014,S CAROLINA,13.0,13.0,20.5,20.5,2.0,2.0,43.5,43.5,,,0.0,0.0,0.0,0.0,16.7,16.7,4.0,4.0,0.0,0.0,1.0,44.4,44.4,31.9,31.9,60.2,60.2,,,58.7,58.7,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,192.0,20.0,20.0,95.3,95.3,183.0,183.0,4.7,4.7,9.0,79.0,79.0,46.0,46.0,3.0,3.0,94.8,94.8,182.0,182.0,309.0,309.0,66.0,66.0,3.3,3.3,15.5,15.5,1.69,1.69,4.06764705882353,2014,,,,,,,,,,,,,,,,,,,,,,False
9979,WR,169.0,Josh Harper,2014,FRESNO ST,14.0,14.0,13.0,13.0,13.0,13.0,59.7,59.7,,,0.0,0.0,0.0,0.0,8.2,8.2,8.0,8.0,0.0,0.0,0.0,73.6,73.6,76.9,76.9,72.6,72.6,,,72.5,72.5,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,578.0,89.0,89.0,95.8,95.8,554.0,554.0,12.5,12.5,72.0,75.8,75.8,149.0,149.0,7.0,7.0,87.5,87.5,506.0,506.0,1095.0,1095.0,396.0,396.0,4.4,4.4,12.3,12.3,1.98,1.98,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10009,WR,118.0,Levi Norwood,2014,BAYLOR,10.0,10.0,8.2,8.2,7.0,7.0,72.9,72.9,,,0.0,0.0,0.0,0.0,2.8,2.8,1.0,1.0,0.0,0.0,0.0,82.7,82.7,72.7,72.7,69.0,69.0,,,68.1,68.1,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,247.0,35.0,35.0,94.7,94.7,234.0,234.0,90.3,90.3,223.0,95.7,95.7,48.0,48.0,2.0,2.0,9.7,9.7,24.0,24.0,319.0,319.0,111.0,111.0,3.2,3.2,9.1,9.1,1.36,1.36,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10028,WR,318.0,Chandler Worthy,2014,TROY,12.0,12.0,10.0,10.0,13.0,13.0,62.9,62.9,,,0.0,0.0,0.0,0.0,13.7,13.7,7.0,7.0,2.0,2.0,0.0,49.8,49.8,76.4,76.4,69.6,69.6,,,68.1,68.1,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,246.0,44.0,44.0,96.3,96.3,237.0,237.0,9.8,9.8,24.0,85.8,85.8,70.0,70.0,3.0,3.0,89.0,89.0,219.0,219.0,387.0,387.0,322.0,322.0,7.3,7.3,8.8,8.8,1.63,1.63,0.9666666666666668,2014,,,,,,,,,,,,,,,,,,,,,,False
10029,WR,140.0,Daniel Rodriguez,2014,CLEMSON,5.0,5.0,9.3,9.3,0.0,0.0,33.3,33.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,61.0,61.0,54.0,54.0,,,52.7,52.7,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,19.0,1.0,1.0,100.0,100.0,19.0,19.0,31.6,31.6,6.0,42.4,42.4,3.0,3.0,0.0,0.0,68.4,68.4,13.0,13.0,9.0,9.0,12.0,12.0,12.0,12.0,9.0,9.0,0.47,0.47,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10033,WR,167.0,Jarred Haggins,2014,FLORIDA ST,6.0,6.0,15.0,15.0,0.0,0.0,100.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,61.0,61.0,69.6,69.6,,,65.4,65.4,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,1.0,1.0,87.5,87.5,7.0,7.0,87.5,87.5,7.0,118.8,118.8,1.0,1.0,0.0,0.0,12.5,12.5,1.0,1.0,18.0,18.0,3.0,3.0,3.0,3.0,18.0,18.0,2.57,2.57,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10038,WR,335.0,Darius Jennings,2014,VIRGINIA,12.0,12.0,19.7,19.7,6.0,6.0,62.8,62.8,,,0.0,0.0,0.0,0.0,6.9,6.9,2.0,2.0,0.0,0.0,1.0,70.9,70.9,54.6,54.6,74.8,74.8,,,73.0,73.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,266.0,27.0,27.0,94.7,94.7,252.0,252.0,12.4,12.4,33.0,101.0,101.0,43.0,43.0,2.0,2.0,87.2,87.2,232.0,232.0,521.0,521.0,134.0,134.0,5.0,5.0,19.3,19.3,2.07,2.07,1.3571428571428572,2014,,,,,,,,,,,,,,,,,,,,,,False
10062,WR,268.0,Manasseh Garner,2014,PITTSBURGH,10.0,10.0,13.3,13.3,2.0,2.0,48.6,48.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,85.1,69.9,69.9,62.9,62.9,65.4,65.4,64.3,64.3,1.9,1.9,4.0,4.0,22.0,0.5,0.5,1.0,211.0,17.0,17.0,96.2,96.2,203.0,203.0,16.6,16.6,35.0,85.5,85.5,35.0,35.0,2.0,2.0,81.5,81.5,172.0,172.0,201.0,201.0,40.0,40.0,2.4,2.4,11.8,11.8,0.99,0.99,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10073,WR,163.0,Quinton Dunbar,2014,FLORIDA,10.0,10.0,16.9,16.9,3.0,3.0,46.7,46.7,,,0.0,0.0,0.0,0.0,22.2,22.2,6.0,6.0,0.0,0.0,0.0,29.3,29.3,70.4,70.4,57.8,57.8,64.4,64.4,57.5,57.5,0.4,0.4,1.0,1.0,70.0,0.4,0.4,1.0,230.0,21.0,21.0,96.5,96.5,222.0,222.0,5.2,5.2,12.0,60.7,60.7,45.0,45.0,2.0,2.0,94.3,94.3,217.0,217.0,353.0,353.0,94.0,94.0,4.5,4.5,16.8,16.8,1.59,1.59,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10075,WR,140.0,Adam Humphries,2014,CLEMSON,13.0,13.0,6.2,6.2,5.0,5.0,73.2,73.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,89.2,73.6,73.6,50.2,50.2,,,52.5,52.5,0.3,0.3,1.0,1.0,25.0,0.0,0.0,0.0,328.0,30.0,30.0,97.3,97.3,319.0,319.0,66.8,66.8,219.0,83.7,83.7,41.0,41.0,0.0,0.0,32.3,32.3,106.0,106.0,203.0,203.0,158.0,158.0,5.3,5.3,6.8,6.8,0.64,0.64,5.96875,2014,,,,,,,,,,,,,,,,,,,,,,False
10078,WR,225.0,Isaac Fruechte,2014,MINNESOTA,13.0,13.0,17.8,17.8,0.0,0.0,48.6,48.6,,,0.0,0.0,0.0,0.0,10.0,10.0,2.0,2.0,0.0,0.0,0.0,61.5,61.5,70.4,70.4,63.2,63.2,,,61.6,61.6,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,189.0,18.0,18.0,97.4,97.4,184.0,184.0,4.8,4.8,9.0,84.5,84.5,37.0,37.0,1.0,1.0,93.7,93.7,177.0,177.0,292.0,292.0,53.0,53.0,2.9,2.9,16.2,16.2,1.59,1.59,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10094,WR,312.0,Malcome Kennedy,2014,TEXAS A&M,11.0,11.0,7.4,7.4,11.0,11.0,61.9,61.9,,,0.0,0.0,0.0,0.0,8.8,8.8,5.0,5.0,1.0,1.0,0.0,66.5,66.5,74.3,74.3,69.4,69.4,,,66.3,66.3,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,365.0,52.0,52.0,96.7,96.7,353.0,353.0,98.6,98.6,360.0,102.5,102.5,84.0,84.0,6.0,6.0,1.1,1.1,4.0,4.0,605.0,605.0,403.0,403.0,7.8,7.8,11.6,11.6,1.71,1.71,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10102,WR,215.0,Deon Long,2014,MARYLAND,13.0,13.0,10.7,10.7,6.0,6.0,55.4,55.4,,,0.0,0.0,0.0,0.0,7.3,7.3,4.0,4.0,1.0,1.0,0.0,71.4,71.4,74.2,74.2,63.1,63.1,,,62.9,62.9,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,428.0,51.0,51.0,97.0,97.0,415.0,415.0,2.6,2.6,11.0,63.5,63.5,92.0,92.0,2.0,2.0,97.4,97.4,417.0,417.0,575.0,575.0,248.0,248.0,4.9,4.9,11.3,11.3,1.39,1.39,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
10112,WR,278.0,Andrew Turzilli,2014,RUTGERS,11.0,11.0,19.8,19.8,1.0,1.0,50.0,50.0,,,0.0,0.0,0.0,0.0,9.1,9.1,1.0,1.0,1.0,1.0,0.0,66.1,66.1,68.5,68.5,72.0,72.0,,,70.7,70.7,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,138.0,10.0,10.0,97.1,97.1,134.0,134.0,13.8,13.8,19.0,135.4,135.4,20.0,20.0,4.0,4.0,86.2,86.2,119.0,119.0,347.0,347.0,150.0,150.0,15.0,15.0,34.7,34.7,2.59,2.59,1.1666666666666667,2014,,,,,,,,,,,,,,,,,,,,,,False
10126,WR,134.0,Titus Davis,2014,C MICHIGAN,10.0,10.0,13.6,13.6,9.0,9.0,60.6,60.6,,,0.0,0.0,0.0,0.0,10.4,10.4,7.0,7.0,1.0,1.0,0.0,61.0,61.0,75.4,75.4,87.6,87.6,,,89.6,89.6,0.3,0.3,1.0,1.0,53.0,0.0,0.0,0.0,291.0,60.0,60.0,95.5,95.5,278.0,278.0,18.2,18.2,53.0,120.8,120.8,99.0,99.0,13.0,13.0,81.4,81.4,237.0,237.0,980.0,980.0,259.0,259.0,4.3,4.3,16.3,16.3,3.53,3.53,0.0,2014,,,,,,,,,,,,,,,,,,,,,,False
